Age Group,County,County Code,Yearly July 1st Estimates,Population
55-59 years,"Contra Costa County, CA",6013,2000,49122
55-59 years,"Contra Costa County, CA",6013,2001,51347
55-59 years,"Contra Costa County, CA",6013,2002,56273
55-59 years,"Contra Costa County, CA",6013,2003,58917
55-59 years,"Contra Costa County, CA",6013,2004,61393
55-59 years,"Contra Costa County, CA",6013,2005,63937
55-59 years,"Contra Costa County, CA",6013,2006,65951
55-59 years,"Contra Costa County, CA",6013,2007,65333
55-59 years,"Contra Costa County, CA",6013,2008,66265
55-59 years,"Contra Costa County, CA",6013,2009,68050
55-59 years,"Contra Costa County, CA",6013,2010,69953
55-59 years,"Contra Costa County, CA",6013,2011,72210
55-59 years,"Contra Costa County, CA",6013,2012,74527
55-59 years,"Contra Costa County, CA",6013,2013,76193
55-59 years,"Contra Costa County, CA",6013,2014,77323
55-59 years,"Contra Costa County, CA",6013,2015,78825
55-59 years,"Contra Costa County, CA",6013,2016,79697
55-59 years,"Del Norte County, CA",6015,1999,1251
55-59 years,"Del Norte County, CA",6015,2000,1286
55-59 years,"Del Norte County, CA",6015,2001,1349
55-59 years,"Del Norte County, CA",6015,2002,1478
55-59 years,"Del Norte County, CA",6015,2003,1581
55-59 years,"Del Norte County, CA",6015,2004,1639
55-59 years,"Del Norte County, CA",6015,2005,1768
55-59 years,"Del Norte County, CA",6015,2006,1865
55-59 years,"Del Norte County, CA",6015,2007,1879
55-59 years,"Del Norte County, CA",6015,2008,1918
55-59 years,"Del Norte County, CA",6015,2009,1966
55-59 years,"Del Norte County, CA",6015,2010,1974
55-59 years,"Del Norte County, CA",6015,2011,2022
55-59 years,"Del Norte County, CA",6015,2012,2017
55-59 years,"Del Norte County, CA",6015,2013,2068
55-59 years,"Del Norte County, CA",6015,2014,2041
55-59 years,"Del Norte County, CA",6015,2015,2071
55-59 years,"Del Norte County, CA",6015,2016,2050
55-59 years,"El Dorado County, CA",6017,1999,8270
55-59 years,"El Dorado County, CA",6017,2000,8737
55-59 years,"El Dorado County, CA",6017,2001,9281
55-59 years,"El Dorado County, CA",6017,2002,10618
55-59 years,"El Dorado County, CA",6017,2003,11378
55-59 years,"El Dorado County, CA",6017,2004,12220
55-59 years,"El Dorado County, CA",6017,2005,13050
55-59 years,"El Dorado County, CA",6017,2006,14036
55-59 years,"El Dorado County, CA",6017,2007,13906
55-59 years,"El Dorado County, CA",6017,2008,14436
55-59 years,"El Dorado County, CA",6017,2009,14834
55-59 years,"El Dorado County, CA",6017,2010,15210
55-59 years,"El Dorado County, CA",6017,2011,15450
55-59 years,"El Dorado County, CA",6017,2012,15750
55-59 years,"El Dorado County, CA",6017,2013,16161
55-59 years,"El Dorado County, CA",6017,2014,16396
55-59 years,"El Dorado County, CA",6017,2015,16597
55-59 years,"El Dorado County, CA",6017,2016,16728
55-59 years,"Fresno County, CA",6019,1999,29859
55-59 years,"Fresno County, CA",6019,2000,31069
55-59 years,"Fresno County, CA",6019,2001,32361
55-59 years,"Fresno County, CA",6019,2002,35303
55-59 years,"Fresno County, CA",6019,2003,37437
55-59 years,"Fresno County, CA",6019,2004,39450
55-59 years,"Fresno County, CA",6019,2005,41898
55-59 years,"Fresno County, CA",6019,2006,44196
55-59 years,"Fresno County, CA",6019,2007,45051
55-59 years,"Fresno County, CA",6019,2008,46301
55-59 years,"Fresno County, CA",6019,2009,47784
55-59 years,"Fresno County, CA",6019,2010,49165
55-59 years,"Fresno County, CA",6019,2011,50049
55-59 years,"Fresno County, CA",6019,2012,51010
55-59 years,"Fresno County, CA",6019,2013,52061
55-59 years,"Fresno County, CA",6019,2014,52942
55-59 years,"Fresno County, CA",6019,2015,53804
55-59 years,"Fresno County, CA",6019,2016,54636
55-59 years,"Glenn County, CA",6021,1999,1209
55-59 years,"Glenn County, CA",6021,2000,1250
55-59 years,"Glenn County, CA",6021,2001,1267
55-59 years,"Glenn County, CA",6021,2002,1354
55-59 years,"Glenn County, CA",6021,2003,1388
55-59 years,"Glenn County, CA",6021,2004,1453
55-59 years,"Glenn County, CA",6021,2005,1568
55-59 years,"Glenn County, CA",6021,2006,1609
55-59 years,"Glenn County, CA",6021,2007,1622
55-59 years,"Glenn County, CA",6021,2008,1696
55-59 years,"Glenn County, CA",6021,2009,1813
55-59 years,"Glenn County, CA",6021,2010,1827
55-59 years,"Glenn County, CA",6021,2011,1882
55-59 years,"Glenn County, CA",6021,2012,1873
55-59 years,"Glenn County, CA",6021,2013,1898
55-59 years,"Glenn County, CA",6021,2014,1866
55-59 years,"Glenn County, CA",6021,2015,1865
55-59 years,"Glenn County, CA",6021,2016,1841
55-59 years,"Humboldt County, CA",6023,1999,6118
55-59 years,"Humboldt County, CA",6023,2000,6307
55-59 years,"Humboldt County, CA",6023,2001,6598
55-59 years,"Humboldt County, CA",6023,2002,7488
55-59 years,"Humboldt County, CA",6023,2003,8017
55-59 years,"Humboldt County, CA",6023,2004,8666
55-59 years,"Humboldt County, CA",6023,2005,9375
55-59 years,"Humboldt County, CA",6023,2006,9950
55-59 years,"Humboldt County, CA",6023,2007,9861
55-59 years,"Humboldt County, CA",6023,2008,10129
55-59 years,"Humboldt County, CA",6023,2009,10275
55-59 years,"Humboldt County, CA",6023,2010,10347
55-59 years,"Humboldt County, CA",6023,2011,10306
55-59 years,"Humboldt County, CA",6023,2012,10117
55-59 years,"Humboldt County, CA",6023,2013,9866
55-59 years,"Humboldt County, CA",6023,2014,9592
55-59 years,"Humboldt County, CA",6023,2015,9479
55-59 years,"Humboldt County, CA",6023,2016,9318
55-59 years,"Imperial County, CA",6025,1999,5052
55-59 years,"Imperial County, CA",6025,2000,5160
55-59 years,"Imperial County, CA",6025,2001,5375
55-59 years,"Imperial County, CA",6025,2002,5800
55-59 years,"Imperial County, CA",6025,2003,6099
55-59 years,"Imperial County, CA",6025,2004,6566
55-59 years,"Imperial County, CA",6025,2005,7159
55-59 years,"Imperial County, CA",6025,2006,7613
55-59 years,"Imperial County, CA",6025,2007,8003
55-59 years,"Imperial County, CA",6025,2008,8489
55-59 years,"Imperial County, CA",6025,2009,8952
55-59 years,"Imperial County, CA",6025,2010,9303
55-59 years,"Imperial County, CA",6025,2011,9699
55-59 years,"Imperial County, CA",6025,2012,9866
55-59 years,"Imperial County, CA",6025,2013,10014
55-59 years,"Imperial County, CA",6025,2014,10050
55-59 years,"Imperial County, CA",6025,2015,10016
55-59 years,"Imperial County, CA",6025,2016,9958
55-59 years,"Inyo County, CA",6027,1999,1069
55-59 years,"Inyo County, CA",6027,2000,1103
55-59 years,"Inyo County, CA",6027,2001,1144
55-59 years,"Inyo County, CA",6027,2002,1179
55-59 years,"Inyo County, CA",6027,2003,1216
55-59 years,"Inyo County, CA",6027,2004,1281
55-59 years,"Inyo County, CA",6027,2005,1335
55-59 years,"Inyo County, CA",6027,2006,1411
55-59 years,"Inyo County, CA",6027,2007,1442
55-59 years,"Inyo County, CA",6027,2008,1521
55-59 years,"Inyo County, CA",6027,2009,1565
55-59 years,"Inyo County, CA",6027,2010,1576
55-59 years,"Inyo County, CA",6027,2011,1582
55-59 years,"Inyo County, CA",6027,2012,1588
55-59 years,"Inyo County, CA",6027,2013,1616
55-59 years,"Inyo County, CA",6027,2014,1595
55-59 years,"Inyo County, CA",6027,2015,1560
55-59 years,"Inyo County, CA",6027,2016,1512
55-59 years,"Kern County, CA",6029,1999,25405
55-59 years,"Kern County, CA",6029,2000,26411
55-59 years,"Kern County, CA",6029,2001,27447
55-59 years,"Kern County, CA",6029,2002,29786
55-59 years,"Kern County, CA",6029,2003,31543
55-59 years,"Kern County, CA",6029,2004,33424
55-59 years,"Kern County, CA",6029,2005,35642
55-59 years,"Kern County, CA",6029,2006,37719
55-59 years,"Kern County, CA",6029,2007,38674
55-59 years,"Kern County, CA",6029,2008,40147
55-59 years,"Kern County, CA",6029,2009,41873
55-59 years,"Kern County, CA",6029,2010,43663
55-59 years,"Kern County, CA",6029,2011,45193
55-59 years,"Kern County, CA",6029,2012,46668
55-59 years,"Kern County, CA",6029,2013,47705
55-59 years,"Kern County, CA",6029,2014,48749
55-59 years,"Kern County, CA",6029,2015,49724
55-59 years,"Kern County, CA",6029,2016,50396
55-59 years,"Kings County, CA",6031,1999,4175
55-59 years,"Kings County, CA",6031,2000,4404
55-59 years,"Kings County, CA",6031,2001,4669
55-59 years,"Kings County, CA",6031,2002,5039
55-59 years,"Kings County, CA",6031,2003,5461
55-59 years,"Kings County, CA",6031,2004,5745
55-59 years,"Kings County, CA",6031,2005,6120
55-59 years,"Kings County, CA",6031,2006,6454
55-59 years,"Kings County, CA",6031,2007,6620
55-59 years,"Kings County, CA",6031,2008,6844
55-59 years,"Kings County, CA",6031,2009,7160
55-59 years,"Kings County, CA",6031,2010,7324
55-59 years,"Kings County, CA",6031,2011,7450
55-59 years,"Kings County, CA",6031,2012,7620
55-59 years,"Kings County, CA",6031,2013,7666
55-59 years,"Kings County, CA",6031,2014,7700
55-59 years,"Kings County, CA",6031,2015,7763
55-59 years,"Kings County, CA",6031,2016,7788
55-59 years,"Lake County, CA",6033,1999,3382
55-59 years,"Lake County, CA",6033,2000,3600
55-59 years,"Lake County, CA",6033,2001,3782
55-59 years,"Lake County, CA",6033,2002,4215
55-59 years,"Lake County, CA",6033,2003,4489
55-59 years,"Lake County, CA",6033,2004,4778
55-59 years,"Lake County, CA",6033,2005,5083
55-59 years,"Lake County, CA",6033,2006,5353
55-59 years,"Lake County, CA",6033,2007,5356
55-59 years,"Lake County, CA",6033,2008,5367
55-59 years,"Lake County, CA",6033,2009,5429
55-59 years,"Lake County, CA",6033,2010,5490
55-59 years,"Lake County, CA",6033,2011,5507
55-59 years,"Lake County, CA",6033,2012,5554
55-59 years,"Lake County, CA",6033,2013,5567
55-59 years,"Lake County, CA",6033,2014,5492
55-59 years,"Lake County, CA",6033,2015,5505
55-59 years,"Lake County, CA",6033,2016,5304
55-59 years,"Lassen County, CA",6035,1999,1346
55-59 years,"Lassen County, CA",6035,2000,1364
55-59 years,"Lassen County, CA",6035,2001,1422
55-59 years,"Lassen County, CA",6035,2002,1618
55-59 years,"Lassen County, CA",6035,2003,1789
55-59 years,"Lassen County, CA",6035,2004,1949
55-59 years,"Lassen County, CA",6035,2005,2103
55-59 years,"Lassen County, CA",6035,2006,2251
55-59 years,"Lassen County, CA",6035,2007,2248
55-59 years,"Lassen County, CA",6035,2008,2263
55-59 years,"Lassen County, CA",6035,2009,2323
55-59 years,"Lassen County, CA",6035,2010,2269
55-59 years,"Lassen County, CA",6035,2011,2212
55-59 years,"Lassen County, CA",6035,2012,2177
55-59 years,"Lassen County, CA",6035,2013,2105
55-59 years,"Lassen County, CA",6035,2014,2037
55-59 years,"Lassen County, CA",6035,2015,2015
55-59 years,"Lassen County, CA",6035,2016,1977
55-59 years,"Los Angeles County, CA",6037,1999,378045
55-59 years,"Los Angeles County, CA",6037,2000,391747
55-59 years,"Los Angeles County, CA",6037,2001,406130
55-59 years,"Los Angeles County, CA",6037,2002,435168
55-59 years,"Los Angeles County, CA",6037,2003,455423
55-59 years,"Los Angeles County, CA",6037,2004,475878
55-59 years,"Los Angeles County, CA",6037,2005,498755
55-59 years,"Los Angeles County, CA",6037,2006,517144
55-59 years,"Los Angeles County, CA",6037,2007,520591
55-59 years,"Los Angeles County, CA",6037,2008,532720
55-59 years,"Los Angeles County, CA",6037,2009,548457
55-59 years,"Los Angeles County, CA",6037,2010,565036
55-59 years,"Los Angeles County, CA",6037,2011,582228
55-59 years,"Los Angeles County, CA",6037,2012,600253
55-59 years,"Los Angeles County, CA",6037,2013,615821
55-59 years,"Los Angeles County, CA",6037,2014,626916
55-59 years,"Los Angeles County, CA",6037,2015,638288
55-59 years,"Los Angeles County, CA",6037,2016,644568
55-59 years,"Madera County, CA",6039,1999,5191
55-59 years,"Madera County, CA",6039,2000,5386
55-59 years,"Madera County, CA",6039,2001,5555
55-59 years,"Madera County, CA",6039,2002,6111
55-59 years,"Madera County, CA",6039,2003,6560
55-59 years,"Madera County, CA",6039,2004,6917
55-59 years,"Madera County, CA",6039,2005,7523
55-59 years,"Madera County, CA",6039,2006,8121
55-59 years,"Madera County, CA",6039,2007,8161
55-59 years,"Madera County, CA",6039,2008,8272
55-59 years,"Madera County, CA",6039,2009,8432
55-59 years,"Madera County, CA",6039,2010,8493
55-59 years,"Madera County, CA",6039,2011,8578
55-59 years,"Madera County, CA",6039,2012,8658
55-59 years,"Madera County, CA",6039,2013,8650
55-59 years,"Madera County, CA",6039,2014,8748
55-59 years,"Madera County, CA",6039,2015,8905
55-59 years,"Madera County, CA",6039,2016,8966
55-59 years,"Marin County, CA",6041,1999,15861
55-59 years,"Marin County, CA",6041,2000,16692
55-59 years,"Marin County, CA",6041,2001,17594
55-59 years,"Marin County, CA",6041,2002,19037
55-59 years,"Marin County, CA",6041,2003,19587
55-59 years,"Marin County, CA",6041,2004,20089
55-59 years,"Marin County, CA",6041,2005,20641
55-59 years,"Marin County, CA",6041,2006,21049
55-59 years,"Marin County, CA",6041,2007,20534
55-59 years,"Marin County, CA",6041,2008,20726
55-59 years,"Marin County, CA",6041,2009,20886
55-59 years,"Marin County, CA",6041,2010,20854
55-59 years,"Marin County, CA",6041,2011,20873
55-59 years,"Marin County, CA",6041,2012,20690
55-59 years,"Marin County, CA",6041,2013,20570
55-59 years,"Marin County, CA",6041,2014,20459
55-59 years,"Marin County, CA",6041,2015,20620
55-59 years,"Marin County, CA",6041,2016,20597
55-59 years,"Mariposa County, CA",6043,1999,1162
55-59 years,"Mariposa County, CA",6043,2000,1222
55-59 years,"Mariposa County, CA",6043,2001,1203
55-59 years,"Mariposa County, CA",6043,2002,1221
55-59 years,"Mariposa County, CA",6043,2003,1291
55-59 years,"Mariposa County, CA",6043,2004,1386
55-59 years,"Mariposa County, CA",6043,2005,1478
55-59 years,"Mariposa County, CA",6043,2006,1623
55-59 years,"Mariposa County, CA",6043,2007,1641
55-59 years,"Mariposa County, CA",6043,2008,1672
55-59 years,"Mariposa County, CA",6043,2009,1690
55-59 years,"Mariposa County, CA",6043,2010,1698
55-59 years,"Mariposa County, CA",6043,2011,1689
55-59 years,"Mariposa County, CA",6043,2012,1689
55-59 years,"Mariposa County, CA",6043,2013,1707
55-59 years,"Mariposa County, CA",6043,2014,1723
55-59 years,"Mariposa County, CA",6043,2015,1690
55-59 years,"Mariposa County, CA",6043,2016,1657
55-59 years,"Mendocino County, CA",6045,1999,4813
55-59 years,"Mendocino County, CA",6045,2000,5080
55-59 years,"Mendocino County, CA",6045,2001,5424
55-59 years,"Mendocino County, CA",6045,2002,6169
55-59 years,"Mendocino County, CA",6045,2003,6590
55-59 years,"Mendocino County, CA",6045,2004,6995
55-59 years,"Mendocino County, CA",6045,2005,7439
55-59 years,"Mendocino County, CA",6045,2006,7667
55-59 years,"Mendocino County, CA",6045,2007,7363
55-59 years,"Mendocino County, CA",6045,2008,7427
55-59 years,"Mendocino County, CA",6045,2009,7437
55-59 years,"Mendocino County, CA",6045,2010,7249
55-59 years,"Mendocino County, CA",6045,2011,7079
55-59 years,"Mendocino County, CA",6045,2012,7020
55-59 years,"Mendocino County, CA",6045,2013,6828
55-59 years,"Mendocino County, CA",6045,2014,6579
55-59 years,"Mendocino County, CA",6045,2015,6452
55-59 years,"Mendocino County, CA",6045,2016,6326
55-59 years,"Merced County, CA",6047,1999,7729
55-59 years,"Merced County, CA",6047,2000,8084
55-59 years,"Merced County, CA",6047,2001,8393
